Date,Country,Confirmed,Deaths,Lat,Long,Recovered,max,max,max,median,median,median,min,min,min,Currency/USD
,,covid-19,covid-19,covid-19,covid-19,covid-19,aqi,pm10,pm25,aqi,pm10,pm25,aqi,pm10,pm25,forex
2020-03-22,Malaysia,1306.0,10.0,2.5,112.5,139.0,60.61538461538461,0.0,0.0,54.0,0.0,0.0,47.30769230769231,0.0,0.0,
2020-03-22,Philippines,380.0,25.0,13.0,122.0,17.0,0.0,169.0,0.0,0.0,14.0,0.0,0.0,2.3333333333333335,0.0,
2020-03-22,Singapore,455.0,2.0,1.2833,103.8333,144.0,0.0,48.0,65.0,0.0,23.0,38.0,0.0,16.0,13.0,
2020-03-22,Thailand,599.0,1.0,15.0,101.0,44.0,0.0,81.14285714285714,146.28571428571428,0.0,40.714285714285715,86.57142857142857,0.0,19.714285714285715,38.142857142857146,
2020-03-23,China,81498.0,3274.0,36.279707,102.773317,72814.0,0.0,117.11538461538461,152.01923076923077,0.0,49.96153846153846,91.38461538461539,0.0,23.846153846153847,41.38461538461539,
2020-03-23,Indonesia,579.0,49.0,-0.7893,113.9213,29.0,0.0,65.0,202.0,0.0,48.0,109.0,0.0,12.0,5.0,15766.2002
2020-03-23,Malaysia,1518.0,14.0,2.5,112.5,139.0,57.84615384615385,0.0,0.0,50.69230769230769,0.0,0.0,45.0,0.0,0.0,4.392
2020-03-23,Philippines,462.0,33.0,13.0,122.0,17.0,0.0,64.0,0.0,0.0,16.666666666666668,0.0,0.0,1.6666666666666667,0.0,50.8383
2020-03-23,Singapore,509.0,2.0,1.2833,103.8333,144.0,0.0,32.0,78.0,0.0,23.0,42.0,0.0,15.0,13.0,1.4551
2020-03-23,Thailand,721.0,1.0,15.0,101.0,44.0,0.0,84.85714285714286,152.28571428571428,0.0,42.857142857142854,87.42857142857143,0.0,22.0,41.714285714285715,32.799
2020-03-24,China,81591.0,3281.0,36.279707,102.773317,73280.0,0.0,140.71153846153845,171.8846153846154,0.0,51.82692307692308,98.6923076923077,0.0,25.73076923076923,45.26923076923077,
2020-03-24,Indonesia,686.0,55.0,-0.7893,113.9213,30.0,0.0,72.0,177.0,0.0,40.0,137.0,0.0,3.0,1.0,16504.8008
2020-03-24,Malaysia,1624.0,16.0,2.5,112.5,183.0,55.46153846153846,0.0,0.0,48.38461538461539,0.0,0.0,41.30769230769231,0.0,0.0,4.44
2020-03-24,Philippines,552.0,35.0,13.0,122.0,20.0,0.0,60.0,0.0,0.0,12.333333333333334,0.0,0.0,2.6666666666666665,0.0,51.16
2020-03-24,Singapore,558.0,2.0,1.2833,103.8333,156.0,0.0,23.0,80.0,0.0,20.0,34.0,0.0,16.0,13.0,1.4563
2020-03-24,Thailand,827.0,4.0,15.0,101.0,52.0,0.0,164.57142857142858,202.14285714285714,0.0,40.42857142857143,85.57142857142857,0.0,19.285714285714285,34.285714285714285,32.78
2020-03-25,China,81661.0,3285.0,36.279707,102.773317,73773.0,0.0,141.59615384615384,170.19230769230768,0.0,52.23076923076923,99.15384615384616,0.0,24.846153846153847,47.03846153846154,
2020-03-25,Indonesia,790.0,58.0,-0.7893,113.9213,31.0,0.0,42.0,175.0,0.0,18.0,82.0,0.0,3.0,3.0,16216.5
2020-03-25,Malaysia,1796.0,20.0,2.5,112.5,199.0,55.69230769230769,0.0,0.0,48.61538461538461,0.0,0.0,39.92307692307692,0.0,0.0,4.428
2020-03-25,Philippines,636.0,38.0,13.0,122.0,26.0,0.0,62.666666666666664,0.0,0.0,13.666666666666666,0.0,0.0,2.6666666666666665,0.0,51.88
2020-03-25,Singapore,631.0,2.0,1.2833,103.8333,160.0,0.0,24.0,78.0,0.0,22.0,46.0,0.0,14.0,9.0,1.446
2020-03-25,Thailand,934.0,4.0,15.0,101.0,70.0,0.0,162.28571428571428,203.0,0.0,41.714285714285715,87.57142857142857,0.0,18.142857142857142,35.42857142857143,32.748
2020-03-26,China,81782.0,3291.0,36.279707,102.773317,74181.0,0.0,127.61538461538461,154.55769230769232,0.0,43.17307692307692,82.32692307692308,0.0,13.25,27.192307692307693,
2020-03-26,Indonesia,893.0,78.0,-0.7893,113.9213,35.0,0.0,62.0,172.0,0.0,24.0,89.0,0.0,6.0,21.0,16447.6992
2020-03-26,Malaysia,2031.0,23.0,2.5,112.5,215.0,54.53846153846154,0.0,0.0,44.69230769230769,0.0,0.0,37.84615384615385,0.0,0.0,4.3875
2020-03-26,Philippines,707.0,45.0,13.0,122.0,28.0,0.0,77.66666666666667,0.0,0.0,14.666666666666666,0.0,0.0,1.6666666666666667,0.0,50.902
2020-03-26,Singapore,683.0,2.0,1.2833,103.8333,172.0,0.0,27.0,82.0,0.0,24.0,38.0,0.0,20.0,13.0,1.4494
2020-03-26,Thailand,1045.0,4.0,15.0,101.0,88.0,0.0,200.0,212.71428571428572,0.0,37.714285714285715,80.85714285714286,0.0,13.428571428571429,30.142857142857142,32.761
2020-03-27,China,81897.0,3296.0,36.279707,102.773317,74720.0,30.0,87.75,117.09615384615384,26.0,31.596153846153847,53.94230769230769,24.0,10.307692307692308,16.442307692307693,
2020-03-27,Indonesia,1046.0,87.0,-0.7893,113.9213,46.0,0.0,60.0,210.0,0.0,30.0,93.0,0.0,10.0,35.0,16218.5996
2020-03-27,Malaysia,2161.0,26.0,2.5,112.5,259.0,53.76923076923077,0.0,0.0,45.15384615384615,0.0,0.0,36.15384615384615,0.0,0.0,4.33
2020-03-27,Philippines,803.0,54.0,13.0,122.0,31.0,0.0,61.333333333333336,0.0,0.0,13.333333333333334,0.0,0.0,1.6666666666666667,0.0,51.45
2020-03-27,Singapore,732.0,2.0,1.2833,103.8333,183.0,0.0,26.0,78.0,0.0,22.0,38.0,0.0,20.0,13.0,1.4309
2020-03-27,Thailand,1136.0,5.0,15.0,101.0,97.0,0.0,204.71428571428572,221.85714285714286,0.0,41.0,84.14285714285714,0.0,12.142857142857142,25.571428571428573,32.6
2020-03-28,China,81999.0,3299.0,36.279707,102.773317,75100.0,73.0,69.84615384615384,135.6346153846154,51.0,32.25,55.69230769230769,30.0,10.307692307692308,15.48076923076923,
2020-03-28,Indonesia,1155.0,102.0,-0.7893,113.9213,59.0,0.0,73.0,209.0,0.0,50.0,152.0,0.0,11.0,47.0,
2020-03-28,Malaysia,2320.0,27.0,2.5,112.5,320.0,55.84615384615385,0.0,0.0,48.69230769230769,0.0,0.0,40.61538461538461,0.0,0.0,
2020-03-28,Philippines,1075.0,68.0,13.0,122.0,35.0,0.0,61.333333333333336,0.0,0.0,16.666666666666668,0.0,0.0,1.6666666666666667,0.0,
2020-03-28,Singapore,802.0,2.0,1.2833,103.8333,198.0,0.0,26.0,82.0,0.0,23.0,42.0,0.0,19.0,9.0,
2020-03-28,Thailand,1245.0,6.0,15.0,101.0,97.0,0.0,167.28571428571428,224.0,0.0,52.285714285714285,98.85714285714286,0.0,19.857142857142858,46.285714285714285,
2020-03-29,China,82122.0,3304.0,36.279707,102.773317,75582.0,93.5,82.57692307692308,144.07692307692307,73.5,38.90384615384615,73.11538461538461,64.0,16.576923076923077,28.692307692307693,
2020-03-29,Indonesia,1285.0,114.0,-0.7893,113.9213,64.0,0.0,53.0,175.0,0.0,40.0,132.0,0.0,24.0,1.0,
2020-03-29,Malaysia,2470.0,35.0,2.5,112.5,388.0,57.0,0.0,0.0,50.07692307692308,0.0,0.0,42.15384615384615,0.0,0.0,
2020-03-29,Philippines,1418.0,71.0,13.0,122.0,42.0,0.0,63.333333333333336,0.0,0.0,15.333333333333334,0.0,0.0,4.0,0.0,
2020-03-29,Singapore,844.0,3.0,1.2833,103.8333,212.0,0.0,27.0,85.0,0.0,24.0,50.0,0.0,21.0,13.0,
2020-03-29,Thailand,1388.0,7.0,15.0,101.0,97.0,0.0,183.28571428571428,252.14285714285714,0.0,52.0,99.42857142857143,0.0,19.857142857142858,47.42857142857143,
2020-03-30,China,82198.0,3308.0,36.279707,102.773317,75923.0,162.0,85.82692307692308,156.6153846153846,68.0,42.53846153846154,89.59615384615384,54.5,21.03846153846154,38.48076923076923,
2020-03-30,Indonesia,1414.0,122.0,-0.7893,113.9213,75.0,0.0,62.0,165.0,0.0,43.0,107.0,0.0,11.0,42.0,16005.2998
2020-03-30,Malaysia,2626.0,37.0,2.5,112.5,479.0,56.92307692307692,0.0,0.0,50.38461538461539,0.0,0.0,43.30769230769231,0.0,0.0,4.32
2020-03-30,Philippines,1546.0,78.0,13.0,122.0,42.0,0.0,62.0,0.0,0.0,19.666666666666668,0.0,0.0,2.3333333333333335,0.0,51.0787
2020-03-30,Singapore,879.0,3.0,1.2833,103.8333,228.0,0.0,27.0,82.0,0.0,23.0,50.0,0.0,20.0,13.0,1.4292
2020-03-30,Thailand,1524.0,9.0,15.0,101.0,229.0,0.0,136.28571428571428,201.57142857142858,0.0,55.0,100.85714285714286,0.0,22.285714285714285,43.714285714285715,32.507
2020-03-31,China,82279.0,3309.0,36.279707,102.773317,76206.0,200.0,106.82692307692308,155.42307692307693,110.0,44.01923076923077,88.86538461538461,63.0,19.03846153846154,33.11538461538461,
2020-03-31,Indonesia,1528.0,136.0,-0.7893,113.9213,81.0,0.0,60.0,171.0,0.0,46.0,104.0,0.0,9.0,15.0,16347.0
2020-03-31,Malaysia,2766.0,43.0,2.5,112.5,537.0,59.92307692307692,0.0,0.0,52.0,0.0,0.0,44.07692307692308,0.0,0.0,4.331
2020-03-31,Philippines,2084.0,88.0,13.0,122.0,49.0,0.0,69.0,0.0,0.0,14.666666666666666,0.0,0.0,1.3333333333333333,0.0,51.38
2020-03-31,Singapore,926.0,3.0,1.2833,103.8333,240.0,0.0,27.0,80.0,0.0,24.0,46.0,0.0,17.0,21.0,1.4238
2020-03-31,Thailand,1651.0,10.0,15.0,101.0,342.0,0.0,114.57142857142857,248.85714285714286,0.0,54.142857142857146,105.0,0.0,22.857142857142858,39.285714285714285,32.64
2020-04-01,China,82361.0,3316.0,36.279707,102.773317,76405.0,0.0,102.67307692307692,174.53846153846155,0.0,40.94230769230769,79.21153846153847,0.0,15.961538461538462,27.01923076923077,
2020-04-01,Indonesia,1677.0,157.0,-0.7893,113.9213,103.0,0.0,44.0,162.0,0.0,15.0,78.0,0.0,5.0,4.0,16277.9004
2020-04-01,Malaysia,2908.0,45.0,2.5,112.5,645.0,61.46153846153846,0.0,0.0,53.15384615384615,0.0,0.0,47.46153846153846,0.0,0.0,4.31
2020-04-01,Philippines,2311.0,96.0,13.0,122.0,50.0,0.0,67.33333333333333,0.0,0.0,17.0,0.0,0.0,1.0,0.0,50.73
2020-04-01,Singapore,1000.0,3.0,1.2833,103.8333,245.0,0.0,29.0,91.0,0.0,25.0,50.0,0.0,19.0,17.0,1.4217
2020-04-01,Thailand,1771.0,12.0,15.0,101.0,505.0,0.0,117.85714285714286,180.57142857142858,0.0,47.0,91.28571428571429,0.0,20.571428571428573,43.57142857142857,32.655
2020-04-02,China,82432.0,3322.0,36.279707,102.773317,76565.0,0.0,87.23076923076923,157.55769230769232,0.0,44.90384615384615,86.73076923076923,0.0,19.826923076923077,34.94230769230769,
2020-04-02,Indonesia,1790.0,170.0,-0.7893,113.9213,112.0,0.0,40.0,805.0,0.0,20.0,74.0,0.0,10.0,3.0,16412.8008
2020-04-02,Malaysia,3116.0,50.0,2.5,112.5,767.0,62.30769230769231,0.0,0.0,52.61538461538461,0.0,0.0,44.53846153846154,0.0,0.0,4.3551
2020-04-02,Philippines,2633.0,107.0,13.0,122.0,51.0,0.0,79.33333333333333,0.0,0.0,17.0,0.0,0.0,1.3333333333333333,0.0,51.47
2020-04-02,Singapore,1049.0,4.0,1.2833,103.8333,266.0,0.0,29.0,74.0,0.0,22.0,46.0,0.0,19.0,13.0,1.4344
2020-04-02,Thailand,1875.0,15.0,15.0,101.0,505.0,0.0,93.28571428571429,164.0,0.0,44.57142857142857,86.85714285714286,0.0,20.0,41.857142857142854,33.08
2020-04-03,China,82511.0,3326.0,36.279707,102.773317,76760.0,0.0,147.59615384615384,162.6346153846154,0.0,48.88461538461539,95.5,0.0,21.096153846153847,37.28846153846154,
2020-04-03,Indonesia,1986.0,181.0,-0.7893,113.9213,134.0,0.0,41.0,156.0,0.0,19.0,78.0,0.0,4.0,1.0,16441.3008
2020-04-03,Malaysia,3333.0,53.0,2.5,112.5,827.0,56.07692307692308,0.0,0.0,45.69230769230769,0.0,0.0,32.84615384615385,0.0,0.0,4.3555
2020-04-03,Philippines,3018.0,136.0,13.0,122.0,52.0,0.0,58.0,0.0,0.0,14.0,0.0,0.0,1.6666666666666667,0.0,51.17
2020-04-03,Singapore,1114.0,5.0,1.2833,103.8333,282.0,0.0,26.0,72.0,0.0,22.0,42.0,0.0,19.0,13.0,1.4304
2020-04-03,Thailand,1978.0,19.0,15.0,101.0,612.0,0.0,194.71428571428572,173.0,0.0,41.285714285714285,86.28571428571429,0.0,18.428571428571427,35.57142857142857,32.92
2020-04-04,China,82543.0,3330.0,36.279707,102.773317,76946.0,0.0,156.0,162.76923076923077,0.0,51.07692307692308,93.11538461538461,0.0,23.692307692307693,36.86538461538461,
2020-04-04,Indonesia,2092.0,191.0,-0.7893,113.9213,150.0,0.0,64.0,163.0,0.0,40.0,99.0,0.0,12.0,14.0,
2020-04-04,Malaysia,3483.0,57.0,2.5,112.5,915.0,51.76923076923077,0.0,0.0,41.0,0.0,0.0,31.384615384615383,0.0,0.0,
2020-04-04,Philippines,3094.0,144.0,13.0,122.0,57.0,0.0,81.33333333333333,0.0,0.0,17.666666666666668,0.0,0.0,3.6666666666666665,0.0,
2020-04-04,Singapore,1189.0,6.0,1.2833,103.8333,297.0,0.0,25.0,74.0,0.0,22.0,46.0,0.0,19.0,17.0,
2020-04-04,Thailand,2067.0,20.0,15.0,101.0,674.0,0.0,142.71428571428572,194.28571428571428,0.0,45.42857142857143,89.71428571428571,0.0,16.285714285714285,33.0,
2020-04-05,China,82602.0,3333.0,36.279707,102.773317,77207.0,0.0,123.11538461538461,160.69230769230768,0.0,52.03846153846154,88.76923076923077,0.0,26.73076923076923,41.07692307692308,
2020-04-05,Indonesia,2273.0,198.0,-0.7893,113.9213,164.0,0.0,66.0,209.0,0.0,42.0,112.0,0.0,13.0,9.0,
2020-04-05,Malaysia,3662.0,61.0,2.5,112.5,1005.0,51.92307692307692,0.0,0.0,42.38461538461539,0.0,0.0,32.0,0.0,0.0,
2020-04-05,Philippines,3246.0,152.0,13.0,122.0,64.0,0.0,65.0,0.0,0.0,15.333333333333334,0.0,0.0,2.6666666666666665,0.0,
2020-04-05,Singapore,1309.0,6.0,1.2833,103.8333,320.0,0.0,31.0,80.0,0.0,22.0,50.0,0.0,19.0,9.0,
2020-04-05,Thailand,2169.0,23.0,15.0,101.0,793.0,0.0,156.42857142857142,198.0,0.0,47.42857142857143,92.14285714285714,0.0,22.571428571428573,43.57142857142857,
2020-04-06,China,82665.0,3335.0,36.279707,102.773317,77310.0,0.0,123.01923076923077,180.6153846153846,0.0,54.71153846153846,100.6923076923077,0.0,27.096153846153847,47.01923076923077,
2020-04-06,Indonesia,2491.0,209.0,-0.7893,113.9213,192.0,0.0,42.0,159.0,0.0,29.0,88.0,0.0,10.0,9.0,16418.0
2020-04-06,Malaysia,3793.0,62.0,2.5,112.5,1241.0,49.38461538461539,0.0,0.0,36.53846153846154,0.0,0.0,28.307692307692307,0.0,0.0,4.356
2020-04-06,Philippines,3660.0,163.0,13.0,122.0,73.0,0.0,68.66666666666667,0.0,0.0,15.666666666666666,0.0,0.0,2.3333333333333335,0.0,50.89
2020-04-06,Singapore,1375.0,6.0,1.2833,103.8333,344.0,0.0,32.0,80.0,0.0,25.0,50.0,0.0,21.0,17.0,1.4392
2020-04-06,Thailand,2220.0,26.0,15.0,101.0,793.0,0.0,101.42857142857143,158.85714285714286,0.0,47.42857142857143,90.57142857142857,0.0,20.0,43.57142857142857,32.97
2020-04-07,China,82718.0,3335.0,36.279707,102.773317,77410.0,0.0,109.82692307692308,166.75,0.0,52.34615384615385,94.57692307692308,0.0,23.634615384615383,40.25,
2020-04-07,Indonesia,2738.0,221.0,-0.7893,113.9213,204.0,0.0,34.0,159.0,0.0,15.0,63.0,0.0,9.0,10.0,16364.5996
2020-04-07,Malaysia,3963.0,63.0,2.5,112.5,1321.0,49.69230769230769,0.0,0.0,40.23076923076923,0.0,0.0,29.615384615384617,0.0,0.0,4.361
2020-04-07,Philippines,3764.0,177.0,13.0,122.0,84.0,0.0,83.33333333333333,0.0,0.0,17.333333333333332,0.0,0.0,2.6666666666666665,0.0,50.4907
2020-04-07,Singapore,1481.0,6.0,1.2833,103.8333,377.0,0.0,29.0,87.0,0.0,20.0,34.0,0.0,13.0,9.0,1.431
2020-04-07,Thailand,2258.0,27.0,15.0,101.0,888.0,0.0,224.71428571428572,174.42857142857142,0.0,43.142857142857146,86.0,0.0,18.714285714285715,40.857142857142854,32.79
2020-04-08,China,82809.0,3337.0,36.279707,102.773317,77567.0,0.0,123.5,188.44230769230768,0.0,53.53846153846154,96.34615384615384,0.0,23.826923076923077,42.98076923076923,
2020-04-08,Indonesia,2956.0,240.0,-0.7893,113.9213,222.0,0.0,39.0,153.0,0.0,10.0,65.0,0.0,2.0,14.0,16225.0
2020-04-08,Malaysia,4119.0,65.0,2.5,112.5,1487.0,52.84615384615385,0.0,0.0,42.76923076923077,0.0,0.0,32.15384615384615,0.0,0.0,4.335
2020-04-08,Philippines,3870.0,182.0,13.0,122.0,96.0,0.0,90.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,50.635
2020-04-08,Singapore,1623.0,6.0,1.2833,103.8333,406.0,0.0,30.0,102.0,0.0,20.0,42.0,0.0,14.0,17.0,1.425
2020-04-08,Thailand,2369.0,30.0,15.0,101.0,888.0,0.0,109.42857142857143,183.71428571428572,0.0,42.42857142857143,81.71428571428571,0.0,18.714285714285715,38.0,32.746
2020-04-09,China,82883.0,3339.0,36.279707,102.773317,77679.0,0.0,123.76923076923077,175.76923076923077,0.0,54.82692307692308,99.26923076923077,0.0,23.48076923076923,45.46153846153846,
2020-04-09,Indonesia,3293.0,280.0,-0.7893,113.9213,252.0,0.0,75.0,174.0,0.0,24.0,86.0,0.0,10.0,5.0,16159.4004
2020-04-09,Malaysia,4228.0,67.0,2.5,112.5,1608.0,57.07692307692308,0.0,0.0,51.53846153846154,0.0,0.0,41.0,0.0,0.0,4.3425
2020-04-09,Philippines,4076.0,203.0,13.0,122.0,124.0,0.0,182.33333333333334,0.0,0.0,12.0,0.0,0.0,1.3333333333333333,0.0,50.635
2020-04-09,Singapore,1910.0,6.0,1.2833,103.8333,460.0,0.0,36.0,78.0,0.0,21.0,50.0,0.0,18.0,17.0,1.4251
2020-04-09,Thailand,2423.0,32.0,15.0,101.0,940.0,0.0,210.14285714285714,165.57142857142858,0.0,43.857142857142854,88.14285714285714,0.0,18.428571428571427,34.0,32.737
2020-04-10,China,82941.0,3340.0,36.279707,102.773317,77791.0,0.0,130.57692307692307,168.8653846153846,0.0,51.98076923076923,98.13461538461539,0.0,21.01923076923077,39.46153846153846,
2020-04-10,Indonesia,3512.0,306.0,-0.7893,113.9213,282.0,0.0,74.0,167.0,0.0,47.0,124.0,0.0,18.0,7.0,15812.0
2020-04-10,Malaysia,4346.0,70.0,2.5,112.5,1830.0,57.23076923076923,0.0,0.0,51.92307692307692,0.0,0.0,46.46153846153846,0.0,0.0,4.3175
2020-04-10,Philippines,4195.0,221.0,13.0,122.0,140.0,0.0,73.66666666666667,0.0,0.0,10.0,0.0,0.0,1.3333333333333333,0.0,50.585
2020-04-10,Singapore,2108.0,7.0,1.2833,103.8333,492.0,0.0,27.0,70.0,0.0,23.0,50.0,0.0,19.0,17.0,1.4168
2020-04-10,Thailand,2473.0,33.0,15.0,101.0,1013.0,0.0,83.42857142857143,168.57142857142858,0.0,39.142857142857146,82.57142857142857,0.0,18.142857142857142,39.57142857142857,32.68
2020-04-11,China,83014.0,3343.0,36.279707,102.773317,77877.0,0.0,123.09615384615384,167.8846153846154,0.0,46.75,87.34615384615384,0.0,17.423076923076923,33.75,
2020-04-11,Indonesia,3842.0,327.0,-0.7893,113.9213,286.0,0.0,53.0,172.0,0.0,35.0,117.0,0.0,17.0,36.0,
2020-04-11,Malaysia,4530.0,73.0,2.5,112.5,1995.0,57.38461538461539,0.0,0.0,50.76923076923077,0.0,0.0,45.46153846153846,0.0,0.0,
2020-04-11,Philippines,4428.0,247.0,13.0,122.0,157.0,0.0,209.66666666666666,0.0,0.0,15.333333333333334,0.0,0.0,2.6666666666666665,0.0,
2020-04-11,Singapore,2299.0,8.0,1.2833,103.8333,528.0,0.0,33.0,80.0,0.0,24.0,46.0,0.0,19.0,17.0,
2020-04-11,Thailand,2518.0,35.0,15.0,101.0,1135.0,0.0,198.14285714285714,154.57142857142858,0.0,41.0,90.28571428571429,0.0,19.428571428571427,45.714285714285715,
2020-04-12,China,83134.0,3343.0,36.279707,102.773317,77956.0,0.0,136.84615384615384,178.51923076923077,0.0,56.55769230769231,90.32692307692308,0.0,18.03846153846154,31.557692307692307,
2020-04-12,Indonesia,4241.0,373.0,-0.7893,113.9213,359.0,0.0,83.0,174.0,0.0,44.0,143.0,0.0,20.0,19.0,
2020-04-12,Malaysia,4683.0,76.0,2.5,112.5,2108.0,59.92307692307692,0.0,0.0,54.0,0.0,0.0,46.07692307692308,0.0,0.0,
2020-04-12,Philippines,4648.0,297.0,13.0,122.0,197.0,0.0,101.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,
2020-04-12,Singapore,2532.0,8.0,1.2833,103.8333,560.0,0.0,28.0,65.0,0.0,21.0,38.0,0.0,18.0,13.0,
2020-04-12,Thailand,2551.0,38.0,15.0,101.0,1218.0,0.0,191.42857142857142,132.0,0.0,40.57142857142857,89.0,0.0,21.285714285714285,50.285714285714285,
2020-04-13,China,83213.0,3345.0,36.279707,102.773317,78039.0,0.0,158.92307692307693,206.46153846153845,0.0,70.3076923076923,112.0576923076923,0.0,29.057692307692307,48.88461538461539,
2020-04-13,Indonesia,4557.0,399.0,-0.7893,113.9213,380.0,0.0,55.0,147.0,0.0,35.0,102.0,0.0,7.0,25.0,15800.0
2020-04-13,Malaysia,4817.0,77.0,2.5,112.5,2276.0,57.69230769230769,0.0,0.0,51.53846153846154,0.0,0.0,45.69230769230769,0.0,0.0,4.3055
2020-04-13,Philippines,4932.0,315.0,13.0,122.0,242.0,0.0,93.33333333333333,0.0,0.0,18.666666666666668,0.0,0.0,3.0,0.0,50.511
2020-04-13,Singapore,2918.0,9.0,1.2833,103.8333,586.0,0.0,31.0,74.0,0.0,23.0,46.0,0.0,18.0,17.0,1.4143
2020-04-13,Thailand,2579.0,40.0,15.0,101.0,1288.0,0.0,100.0,248.71428571428572,0.0,41.57142857142857,85.42857142857143,0.0,16.0,38.857142857142854,32.68
